customer_number,duka_latitude,duka_longitude,cluster,territory,warehouse_latitude,warehouse_longitude
ID_128842,0.474941,35.2501613,2,Eldoret,0.5201846,35.2563265
ID_133501,-1.0881693,37.0002717,11,Meru,-1.2770781,36.8146693
ID_119146,-1.2619683,36.8618967,0,Athi River,-1.4275556,36.9704444
ID_053544,-3.8157652,39.6279147,1,Eastlands,-1.3241389,36.867
ID_029510,-1.5289652,37.2648698,16,Ruiru,-1.2286944,36.9891111
ID_185790,-1.2686088,37.0067483,0,Athi River,-1.4275556,36.9704444
ID_115528,-0.2607356,36.0147352,5,Karatina,-0.4731389,37.1262222
ID_191513,-0.674443,34.7607295,4,Juja,-1.1081111,37.0138611
ID_111468,-3.3396006,40.0119516,9,Kisumu1,-0.0879444,34.7596667
ID_111623,-1.242880081,36.67711046,15,Ruai,-1.2285389,36.9890257
ID_073110,-1.1151262,36.950449,11,Meru,-1.2770781,36.8146693
ID_016354,-1.4202161,36.7038532,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_195542,-0.0109882,37.6622341,8,Kisii,-0.6713333,34.7678889
ID_187312,-1.3976611,36.7638418,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_198021,-1.4010925,36.9455274,17,Thika Rd,-1.2420833,36.8763611
ID_183702,-1.4800304,36.9662212,17,Thika Rd,-1.2420833,36.8763611
ID_132815,-1.4589462,36.9859496,17,Thika Rd,-1.2420833,36.8763611
ID_000931,-0.071363,34.7796884,10,Majengo Mombasa,-4.0519167,39.6583611
ID_063048,-3.8609212,39.4737765,1,Eastlands,-1.3241389,36.867
ID_152473,0.4861217,35.3065133,2,Eldoret,0.5201846,35.2563265
ID_159340,-1.283518074,36.72738947,15,Ruai,-1.2285389,36.9890257
ID_060109,-1.1910401,36.7905342,15,Ruai,-1.2285389,36.9890257
ID_021701,-1.2816227,36.9084208,0,Athi River,-1.4275556,36.9704444
ID_159995,-3.2186826,40.110885,9,Kisumu1,-0.0879444,34.7596667
ID_057342,-1.2817098,36.9082492,0,Athi River,-1.4275556,36.9704444
ID_113993,-1.321274161,36.8940506,0,Athi River,-1.4275556,36.9704444
ID_170531,-0.7620769,35.0140741,4,Juja,-1.1081111,37.0138611
ID_085880,-1.2035185,36.8986687,0,Athi River,-1.4275556,36.9704444
ID_162034,-1.2345541,36.9173222,0,Athi River,-1.4275556,36.9704444
ID_131040,-1.21351,36.7536844,15,Ruai,-1.2285389,36.9890257
ID_093738,-1.1555107,36.8029872,15,Ruai,-1.2285389,36.9890257
ID_158924,-1.1557726,36.9470038,0,Athi River,-1.4275556,36.9704444
ID_189238,-1.2315295,36.9247143,0,Athi River,-1.4275556,36.9704444
ID_114137,-1.3075995,36.7743216,15,Ruai,-1.2285389,36.9890257
ID_013390,-1.2355614,36.9263152,0,Athi River,-1.4275556,36.9704444
ID_183904,-0.3119924,36.0637254,5,Karatina,-0.4731389,37.1262222
ID_174524,0.0005773,37.5899123,8,Kisii,-0.6713333,34.7678889
ID_064009,-0.2826874,36.1258524,5,Karatina,-0.4731389,37.1262222
ID_190666,-1.0562477,37.1036923,11,Meru,-1.2770781,36.8146693
ID_056736,0.3581949,35.3543401,2,Eldoret,0.5201846,35.2563265
ID_109073,-4.1037622,39.6557851,1,Eastlands,-1.3241389,36.867
ID_185332,0.8688948,35.1183464,14,Ongata Rongai,-1.3989167,36.7250278
ID_195450,-0.5296272,36.939832,3,Embu,-0.54203,37.4542503
ID_118021,-1.2835992,36.6891599,15,Ruai,-1.2285389,36.9890257
ID_119101,-1.2768975,36.8967469,0,Athi River,-1.4275556,36.9704444
ID_020183,-1.2686088,37.0067483,0,Athi River,-1.4275556,36.9704444
ID_033731,-1.292330591,36.73568621,15,Ruai,-1.2285389,36.9890257
ID_075834,0.4593409,35.2959319,2,Eldoret,0.5201846,35.2563265
ID_180690,0.86661,35.1235446,14,Ongata Rongai,-1.3989167,36.7250278
ID_030239,-1.4003842,36.9481496,17,Thika Rd,-1.2420833,36.8763611
ID_031144,-1.31537,36.9111107,0,Athi River,-1.4275556,36.9704444
ID_046204,-0.4558497,37.0492582,3,Embu,-0.54203,37.4542503
ID_024775,-1.2934885,36.745569,15,Ruai,-1.2285389,36.9890257
ID_026309,-0.288405,36.049927,5,Karatina,-0.4731389,37.1262222
ID_098994,-1.2238164,36.9226983,0,Athi River,-1.4275556,36.9704444
ID_127272,-0.0925816,37.6651837,8,Kisii,-0.6713333,34.7678889
ID_032758,-1.2067327,36.9166502,0,Athi River,-1.4275556,36.9704444
ID_193353,-0.395527,37.1313875,3,Embu,-0.54203,37.4542503
ID_088200,-1.3934108,36.9511336,17,Thika Rd,-1.2420833,36.8763611
ID_036182,-1.321216226,36.89409638,0,Athi River,-1.4275556,36.9704444
ID_000088,-4.0269419,39.6872908,1,Eastlands,-1.3241389,36.867
ID_106584,-1.2820791,36.9082,0,Athi River,-1.4275556,36.9704444
ID_160778,-1.3919645,36.7518372,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_142236,-1.2860681,36.9804664,0,Athi River,-1.4275556,36.9704444
ID_144157,-0.06052,34.7845204,10,Majengo Mombasa,-4.0519167,39.6583611
ID_012499,-1.3486204,36.6719558,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_101985,-0.1010766,34.7591965,10,Majengo Mombasa,-4.0519167,39.6583611
ID_002704,-0.0818202,34.7834752,10,Majengo Mombasa,-4.0519167,39.6583611
ID_102172,-1.285411237,36.70281172,15,Ruai,-1.2285389,36.9890257
ID_067794,-1.2122643,36.9234656,0,Athi River,-1.4275556,36.9704444
ID_076636,-1.3039005,36.9062881,0,Athi River,-1.4275556,36.9704444
ID_066528,-4.0059084,39.6290498,1,Eastlands,-1.3241389,36.867
ID_085397,-1.3192865,36.8873119,0,Athi River,-1.4275556,36.9704444
ID_161230,-3.9828909,39.7019335,1,Eastlands,-1.3241389,36.867
ID_047454,-1.2550448,36.6941318,15,Ruai,-1.2285389,36.9890257
ID_077981,-3.3929626,38.5537829,7,Kiambu,-1.2284444,36.6881944
ID_160144,-1.2697745,36.7458442,15,Ruai,-1.2285389,36.9890257
ID_049719,-0.0920313,34.7660523,10,Majengo Mombasa,-4.0519167,39.6583611
ID_031760,-0.5548307,37.380121,18,Voi,-3.39025,38.57225
ID_107597,-0.3276153,35.9412507,5,Karatina,-0.4731389,37.1262222
ID_180641,-0.5789592,37.6382919,13,Nakuru,-0.2829722,36.1188889
ID_036636,-0.9340192,34.8439547,4,Juja,-1.1081111,37.0138611
ID_042094,0.4859068,35.3220137,2,Eldoret,0.5201846,35.2563265
ID_092293,-0.1123283,34.8012683,10,Majengo Mombasa,-4.0519167,39.6583611
ID_131117,-0.7725802,34.632585,4,Juja,-1.1081111,37.0138611
ID_131117,-0.757003318,34.60297341,4,Juja,-1.1081111,37.0138611
ID_075565,0.6041685,35.1476759,14,Ongata Rongai,-1.3989167,36.7250278
ID_163221,-1.3142828,36.8642561,0,Athi River,-1.4275556,36.9704444
ID_074854,-0.4858412,37.1377558,3,Embu,-0.54203,37.4542503
ID_161531,-0.6750234,34.7826483,4,Juja,-1.1081111,37.0138611
ID_195924,-3.9680559,39.7215886,1,Eastlands,-1.3241389,36.867
ID_002044,-1.0696605,34.4695451,4,Juja,-1.1081111,37.0138611
ID_179348,-3.9622283,39.7176344,1,Eastlands,-1.3241389,36.867
ID_099056,-1.1517988,36.8046268,15,Ruai,-1.2285389,36.9890257
ID_134948,-0.4721428,34.8482159,4,Juja,-1.1081111,37.0138611
ID_190903,-3.364958,38.5340889,7,Kiambu,-1.2284444,36.6881944
ID_043635,-1.3756673,37.2511136,16,Ruiru,-1.2286944,36.9891111
ID_145244,-4.039216,39.6904416,1,Eastlands,-1.3241389,36.867
ID_151254,-1.2772139,37.1177037,0,Athi River,-1.4275556,36.9704444
ID_045332,-1.3951027,36.7452174,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_152255,-1.329273044,36.89387251,0,Athi River,-1.4275556,36.9704444
ID_133455,-1.3921658,36.746655,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_172889,-0.3767954,35.946015,5,Karatina,-0.4731389,37.1262222
ID_100139,-1.2165144,36.9222728,0,Athi River,-1.4275556,36.9704444
ID_116938,-3.3929967,37.6750288,6,Kawangware,-1.28875,36.7517778
ID_027527,-1.216293443,36.82140593,15,Ruai,-1.2285389,36.9890257
ID_034010,0.7081109,35.1562875,14,Ongata Rongai,-1.3989167,36.7250278
ID_104898,-1.287949978,36.69655815,15,Ruai,-1.2285389,36.9890257
ID_013854,-4.1057421,39.6403643,1,Eastlands,-1.3241389,36.867
ID_163597,-1.3101012,36.8403784,0,Athi River,-1.4275556,36.9704444
ID_003365,-0.3583631,36.9997408,3,Embu,-0.54203,37.4542503
ID_047758,-1.271245995,36.99083168,0,Athi River,-1.4275556,36.9704444
ID_033664,-1.1792534,36.9109376,0,Athi River,-1.4275556,36.9704444
ID_179328,-0.5478839,37.4758709,13,Nakuru,-0.2829722,36.1188889
ID_078421,-0.1535439,36.1455705,5,Karatina,-0.4731389,37.1262222
ID_110674,-1.2355503,36.9263108,0,Athi River,-1.4275556,36.9704444
ID_086877,-1.3569029,36.9562808,17,Thika Rd,-1.2420833,36.8763611
ID_049550,-0.9418133,37.1266272,11,Meru,-1.2770781,36.8146693
ID_057967,-0.4845979,37.2060608,18,Voi,-3.39025,38.57225
ID_179020,-1.3198766,36.892679,0,Athi River,-1.4275556,36.9704444
ID_150690,-1.2856733,36.9884183,0,Athi River,-1.4275556,36.9704444
ID_104116,0.4796595,35.3018727,2,Eldoret,0.5201846,35.2563265
ID_163771,-0.4370744,36.9703726,3,Embu,-0.54203,37.4542503
ID_191267,-0.2865246,36.0747983,5,Karatina,-0.4731389,37.1262222
ID_159688,-1.3163591,36.8920186,0,Athi River,-1.4275556,36.9704444
ID_121711,-1.2064812,36.9169151,0,Athi River,-1.4275556,36.9704444
ID_177783,-4.0069453,39.6901872,1,Eastlands,-1.3241389,36.867
ID_177191,-0.5304042,37.4552044,13,Nakuru,-0.2829722,36.1188889
ID_123987,-0.0793718,34.7809649,10,Majengo Mombasa,-4.0519167,39.6583611
ID_066141,-1.2864882,36.7405088,15,Ruai,-1.2285389,36.9890257
ID_027513,-0.5051939,36.9102655,3,Embu,-0.54203,37.4542503
ID_056302,-1.2518287,36.8724876,0,Athi River,-1.4275556,36.9704444
ID_006301,0.4812386,35.2556033,2,Eldoret,0.5201846,35.2563265
ID_172481,0.0786424,37.2321614,8,Kisii,-0.6713333,34.7678889
ID_040812,-1.2022907,36.911307,0,Athi River,-1.4275556,36.9704444
ID_031757,-1.2558474,36.699569,15,Ruai,-1.2285389,36.9890257
ID_107348,-0.9632415,37.1089369,11,Meru,-1.2770781,36.8146693
ID_062301,-1.2054219,36.7777378,15,Ruai,-1.2285389,36.9890257
ID_062404,-1.530912903,37.17203723,16,Ruiru,-1.2286944,36.9891111
ID_042691,-1.3266905,36.8914698,0,Athi River,-1.4275556,36.9704444
ID_033924,-0.4746833,37.5514649,13,Nakuru,-0.2829722,36.1188889
ID_047071,-1.2327857,36.6769524,15,Ruai,-1.2285389,36.9890257
ID_191436,0.4723645,35.2552354,2,Eldoret,0.5201846,35.2563265
ID_144447,-1.4195964,36.6856845,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_054429,-1.2741289,36.7518154,15,Ruai,-1.2285389,36.9890257
ID_030174,-1.222833,36.7417115,15,Ruai,-1.2285389,36.9890257
ID_034920,-0.296511,36.0486068,5,Karatina,-0.4731389,37.1262222
ID_199104,-1.473411023,36.96103133,17,Thika Rd,-1.2420833,36.8763611
ID_072842,-0.0875903,34.7926581,10,Majengo Mombasa,-4.0519167,39.6583611
ID_094101,-1.0981346,37.0680975,11,Meru,-1.2770781,36.8146693
ID_050968,0.047189774,37.66304959,8,Kisii,-0.6713333,34.7678889
ID_134304,-0.4995862,37.0069841,3,Embu,-0.54203,37.4542503
ID_150600,-3.8643649,39.4754323,1,Eastlands,-1.3241389,36.867
ID_181462,-0.1163116,34.7866002,10,Majengo Mombasa,-4.0519167,39.6583611
ID_153023,-0.3618731,36.9993221,3,Embu,-0.54203,37.4542503
ID_027745,-1.4131803,36.753384,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_059559,-1.2115946,36.704935,15,Ruai,-1.2285389,36.9890257
ID_134694,-1.0657494,36.7733163,15,Ruai,-1.2285389,36.9890257
ID_176794,-1.2310465,36.9204968,0,Athi River,-1.4275556,36.9704444
ID_103661,-1.0879003,37.0190649,11,Meru,-1.2770781,36.8146693
ID_188744,-1.1841543,36.7649351,15,Ruai,-1.2285389,36.9890257
ID_144364,-0.0735012,34.7214131,10,Majengo Mombasa,-4.0519167,39.6583611
ID_085930,-0.56546,37.1886483,18,Voi,-3.39025,38.57225
ID_042278,-0.5636056,34.9365005,4,Juja,-1.1081111,37.0138611
ID_039858,-0.1085733,37.7771216,8,Kisii,-0.6713333,34.7678889
ID_102560,-0.0962166,34.7727045,10,Majengo Mombasa,-4.0519167,39.6583611
ID_075631,-3.8622572,39.4752119,1,Eastlands,-1.3241389,36.867
ID_187269,0.2664055,35.3981378,2,Eldoret,0.5201846,35.2563265
ID_176744,-1.1793779,36.7615812,15,Ruai,-1.2285389,36.9890257
ID_017077,-4.0881185,39.6653407,1,Eastlands,-1.3241389,36.867
ID_045228,-1.0577855,37.103472,11,Meru,-1.2770781,36.8146693
ID_067033,-1.4243658,36.6840932,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_175154,-0.2700403,36.1105323,5,Karatina,-0.4731389,37.1262222
ID_083370,-1.2754587,36.8972043,0,Athi River,-1.4275556,36.9704444
ID_136150,-1.2620583,36.865221,0,Athi River,-1.4275556,36.9704444
ID_058929,-1.2499319,36.9394961,0,Athi River,-1.4275556,36.9704444
ID_106003,-1.154692,36.9108908,0,Athi River,-1.4275556,36.9704444
ID_152383,-4.2898334,39.5650445,1,Eastlands,-1.3241389,36.867
ID_019703,0.5431729,35.2400631,2,Eldoret,0.5201846,35.2563265
ID_041402,-0.5427883,37.4417817,13,Nakuru,-0.2829722,36.1188889
ID_102354,-1.2096337,36.8742165,0,Athi River,-1.4275556,36.9704444
ID_103665,-1.3959739,36.9447686,17,Thika Rd,-1.2420833,36.8763611
ID_162404,-1.3258118,36.7780438,15,Ruai,-1.2285389,36.9890257
ID_197977,-1.2340144,36.9179411,0,Athi River,-1.4275556,36.9704444
ID_197578,-1.220465,36.7128067,15,Ruai,-1.2285389,36.9890257
ID_050480,-0.7093207,34.6609759,4,Juja,-1.1081111,37.0138611
ID_056496,-1.3978483,36.9458067,17,Thika Rd,-1.2420833,36.8763611
ID_100221,-3.4989079,38.3753439,7,Kiambu,-1.2284444,36.6881944
ID_118531,-1.1823662,36.9065443,0,Athi River,-1.4275556,36.9704444
ID_195627,-1.119409,37.0113579,11,Meru,-1.2770781,36.8146693
ID_153234,-1.2022806,36.910434,0,Athi River,-1.4275556,36.9704444
ID_029722,-1.3898967,36.9421834,17,Thika Rd,-1.2420833,36.8763611
ID_000156,-1.3923517,36.951002,17,Thika Rd,-1.2420833,36.8763611
ID_168183,-1.1695295,36.6687545,15,Ruai,-1.2285389,36.9890257
ID_050984,-1.3999746,36.7330721,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_091784,-0.0799348,34.7725256,10,Majengo Mombasa,-4.0519167,39.6583611
ID_022596,-1.099518,37.0619221,11,Meru,-1.2770781,36.8146693
ID_015026,0.5508096,35.3240512,2,Eldoret,0.5201846,35.2563265
ID_017046,-1.1260683,37.011754,11,Meru,-1.2770781,36.8146693
ID_148637,-0.6493634,34.7527056,4,Juja,-1.1081111,37.0138611
ID_087776,-1.4621604,36.9423452,17,Thika Rd,-1.2420833,36.8763611
ID_166624,-4.0126922,39.6949541,1,Eastlands,-1.3241389,36.867
ID_145711,0.8797285,35.1229241,14,Ongata Rongai,-1.3989167,36.7250278
ID_012501,0.4604234,35.2547836,2,Eldoret,0.5201846,35.2563265
ID_050796,-1.4742743,36.9608531,17,Thika Rd,-1.2420833,36.8763611
ID_174134,-0.0984839,34.7716712,10,Majengo Mombasa,-4.0519167,39.6583611
ID_187145,0.0003811,36.2311723,5,Karatina,-0.4731389,37.1262222
ID_058834,-1.0695459,37.057643,11,Meru,-1.2770781,36.8146693
ID_174234,-0.8926921,37.1250216,11,Meru,-1.2770781,36.8146693
ID_054065,-1.155726,36.9579478,0,Athi River,-1.4275556,36.9704444
ID_016651,-4.0474756,39.6637582,1,Eastlands,-1.3241389,36.867
ID_197004,-1.2107224,36.8970135,0,Athi River,-1.4275556,36.9704444
ID_027275,-0.0653628,37.6649915,8,Kisii,-0.6713333,34.7678889
ID_070472,-1.0684096,37.0529477,11,Meru,-1.2770781,36.8146693
ID_084891,-1.0698778,37.0595021,11,Meru,-1.2770781,36.8146693
ID_079027,-1.1772808,36.7561933,15,Ruai,-1.2285389,36.9890257
ID_100742,-0.6744203,34.7731207,4,Juja,-1.1081111,37.0138611
ID_069149,-1.308622,36.866566,0,Athi River,-1.4275556,36.9704444
ID_012651,-1.2038708,36.8986044,0,Athi River,-1.4275556,36.9704444
ID_075394,-1.274203406,36.71346914,15,Ruai,-1.2285389,36.9890257
ID_148822,-1.2606072,36.7174566,15,Ruai,-1.2285389,36.9890257
ID_123735,-0.6832535,34.699301,4,Juja,-1.1081111,37.0138611
ID_121638,-1.4006517,36.6861156,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_122515,-1.289542,36.9480186,0,Athi River,-1.4275556,36.9704444
ID_073274,-0.3322298,37.6388293,13,Nakuru,-0.2829722,36.1188889
ID_186464,-0.3724429,34.647564,10,Majengo Mombasa,-4.0519167,39.6583611
ID_189713,-0.4580707,36.9920524,3,Embu,-0.54203,37.4542503
ID_113427,-1.2169966,36.9001899,0,Athi River,-1.4275556,36.9704444
ID_125680,-1.3107635,36.7743395,15,Ruai,-1.2285389,36.9890257
ID_148312,-3.496286,38.4141635,7,Kiambu,-1.2284444,36.6881944
ID_023715,-1.2231423,36.9238329,0,Athi River,-1.4275556,36.9704444
ID_035709,-0.8941707,36.9988826,11,Meru,-1.2770781,36.8146693
ID_075964,-0.7994226,34.7276311,4,Juja,-1.1081111,37.0138611
ID_150166,0.5266769,35.3104589,2,Eldoret,0.5201846,35.2563265
ID_161184,-1.2973896,36.7455934,15,Ruai,-1.2285389,36.9890257
ID_139930,-1.3953728,36.9485653,17,Thika Rd,-1.2420833,36.8763611
ID_039577,-3.4509918,38.3141542,7,Kiambu,-1.2284444,36.6881944
ID_138956,-1.2914593,36.7290608,15,Ruai,-1.2285389,36.9890257
ID_137918,-1.248167,36.6763668,15,Ruai,-1.2285389,36.9890257
ID_071805,0.5327551,35.2430383,2,Eldoret,0.5201846,35.2563265
ID_174155,-0.4110942,36.1485999,5,Karatina,-0.4731389,37.1262222
ID_072012,-3.9101736,39.756956,1,Eastlands,-1.3241389,36.867
ID_173954,-0.5640783,37.188555,18,Voi,-3.39025,38.57225
ID_110676,-1.0890517,37.018967,11,Meru,-1.2770781,36.8146693
ID_088121,-1.2515776,36.870624,0,Athi River,-1.4275556,36.9704444
ID_001518,-3.5011013,38.3753375,7,Kiambu,-1.2284444,36.6881944
ID_104800,-0.0762834,34.7299845,10,Majengo Mombasa,-4.0519167,39.6583611
ID_011794,-0.5066485,36.9408397,3,Embu,-0.54203,37.4542503
ID_182301,0.2175849,35.4310328,2,Eldoret,0.5201846,35.2563265
ID_030385,-0.9380109,37.1253095,11,Meru,-1.2770781,36.8146693
ID_132226,-0.3294954,35.9423629,5,Karatina,-0.4731389,37.1262222
ID_189140,-1.3155277,36.8881798,0,Athi River,-1.4275556,36.9704444
ID_077954,-0.6693405,37.3623665,18,Voi,-3.39025,38.57225
ID_120767,-0.151863,36.1461621,5,Karatina,-0.4731389,37.1262222
ID_087718,-0.5462385,37.4589689,13,Nakuru,-0.2829722,36.1188889
ID_051674,-3.3627711,38.5061481,7,Kiambu,-1.2284444,36.6881944
ID_006948,-1.5270465,37.2752539,16,Ruiru,-1.2286944,36.9891111
ID_119788,-1.3749681,36.6597271,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_161461,-1.308511,36.8914903,0,Athi River,-1.4275556,36.9704444
ID_010897,-1.1211895,37.0096014,11,Meru,-1.2770781,36.8146693
ID_140308,-1.2306845,36.9203256,0,Athi River,-1.4275556,36.9704444
ID_156241,-4.0378788,39.6899233,1,Eastlands,-1.3241389,36.867
ID_088339,-1.4428156,36.9875164,17,Thika Rd,-1.2420833,36.8763611
ID_166398,-3.3967491,38.5908574,7,Kiambu,-1.2284444,36.6881944
ID_088994,-1.2511127,36.9400754,0,Athi River,-1.4275556,36.9704444
ID_040454,-0.4590807,37.013686,3,Embu,-0.54203,37.4542503
ID_176328,-1.2683197,36.7469304,15,Ruai,-1.2285389,36.9890257
ID_106982,-1.392651514,36.94295157,17,Thika Rd,-1.2420833,36.8763611
ID_015088,-0.5776119,37.64099,13,Nakuru,-0.2829722,36.1188889
ID_135670,-1.3620124,36.6564498,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_158127,0.4852141,35.2596545,2,Eldoret,0.5201846,35.2563265
ID_060590,-1.3132801,36.8870189,0,Athi River,-1.4275556,36.9704444
ID_013524,-1.2123458,36.9192554,0,Athi River,-1.4275556,36.9704444
ID_198470,-4.0091067,39.7047533,1,Eastlands,-1.3241389,36.867
ID_135027,0.4914165,35.2581732,2,Eldoret,0.5201846,35.2563265
ID_176309,-1.2713423,36.9193383,0,Athi River,-1.4275556,36.9704444
ID_127083,0.5337923,35.2998063,2,Eldoret,0.5201846,35.2563265
ID_093994,-1.1545934,36.9492498,0,Athi River,-1.4275556,36.9704444
ID_062665,-0.0213697,37.5829215,8,Kisii,-0.6713333,34.7678889
ID_119667,-1.3088873,36.7733291,15,Ruai,-1.2285389,36.9890257
ID_061999,-0.4580459,37.0000554,3,Embu,-0.54203,37.4542503
ID_014140,-1.2937361,36.7448424,15,Ruai,-1.2285389,36.9890257
ID_186295,-1.2666371,37.0011643,0,Athi River,-1.4275556,36.9704444
ID_163698,-1.2686305,36.8934859,0,Athi River,-1.4275556,36.9704444
ID_188934,-0.2698945,36.0355147,5,Karatina,-0.4731389,37.1262222
ID_173046,-1.2369467,36.9820478,0,Athi River,-1.4275556,36.9704444
ID_142465,-1.315887,36.891554,0,Athi River,-1.4275556,36.9704444
ID_052701,-0.6282713,37.5530525,13,Nakuru,-0.2829722,36.1188889
ID_099930,-1.2203918,36.9255267,0,Athi River,-1.4275556,36.9704444
ID_054184,-0.0070435,37.5935739,8,Kisii,-0.6713333,34.7678889
ID_140312,-4.0075246,39.5796638,1,Eastlands,-1.3241389,36.867
ID_003240,-0.2984197,36.048213,5,Karatina,-0.4731389,37.1262222
ID_043326,0.4529507,35.2482231,2,Eldoret,0.5201846,35.2563265
ID_123242,-1.29339,36.984875,0,Athi River,-1.4275556,36.9704444
ID_026778,-0.3543851,36.1528207,5,Karatina,-0.4731389,37.1262222
ID_005227,-1.4589117,36.9858363,17,Thika Rd,-1.2420833,36.8763611
ID_101649,-0.6886093,37.6488481,13,Nakuru,-0.2829722,36.1188889
ID_112438,-0.556561,37.3791692,18,Voi,-3.39025,38.57225
ID_096474,-1.4749969,36.9603199,17,Thika Rd,-1.2420833,36.8763611
ID_141247,-1.2073856,36.9190157,0,Athi River,-1.4275556,36.9704444
ID_190344,0.0005876,36.2347761,5,Karatina,-0.4731389,37.1262222
ID_005345,0.3371736,37.9365247,8,Kisii,-0.6713333,34.7678889
ID_171496,-0.5474459,36.945624,3,Embu,-0.54203,37.4542503
ID_144788,-3.9449258,39.7315491,1,Eastlands,-1.3241389,36.867
ID_014873,-0.44006,36.9748517,3,Embu,-0.54203,37.4542503
ID_138022,0.5308685,35.2554471,2,Eldoret,0.5201846,35.2563265
ID_033653,-0.540134,37.4571179,13,Nakuru,-0.2829722,36.1188889
ID_172794,-1.395133164,36.94210902,17,Thika Rd,-1.2420833,36.8763611
ID_119383,-0.5504699,36.9415116,3,Embu,-0.54203,37.4542503
ID_010274,-0.4841949,37.1253537,3,Embu,-0.54203,37.4542503
ID_070204,-1.395172044,36.94212478,17,Thika Rd,-1.2420833,36.8763611
ID_112107,-1.4279791,36.9642962,17,Thika Rd,-1.2420833,36.8763611
ID_047715,-1.3189296,36.8726393,0,Athi River,-1.4275556,36.9704444
ID_096474,-0.8433728,37.1386782,11,Meru,-1.2770781,36.8146693
ID_191424,-4.1032829,39.6477843,1,Eastlands,-1.3241389,36.867
ID_169513,-1.2544565,36.8669041,0,Athi River,-1.4275556,36.9704444
ID_026470,-1.4233252,36.696127,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_140441,-0.0761406,34.7815502,10,Majengo Mombasa,-4.0519167,39.6583611
ID_188470,-0.4364824,36.9703939,3,Embu,-0.54203,37.4542503
ID_003010,-1.3944272,36.9381828,17,Thika Rd,-1.2420833,36.8763611
ID_184006,-1.288004,36.7440015,15,Ruai,-1.2285389,36.9890257
ID_129915,-0.3919063,37.597901,13,Nakuru,-0.2829722,36.1188889
ID_059699,-1.2517672,36.9396769,0,Athi River,-1.4275556,36.9704444
ID_060121,-4.0062735,39.6235651,1,Eastlands,-1.3241389,36.867
ID_174728,-1.2199388,36.9230343,0,Athi River,-1.4275556,36.9704444
ID_125186,-1.4081637,36.7092343,12,Mtwapa Mombasa,-3.9406389,39.7465278
ID_109156,-0.4746842,37.1252825,3,Embu,-0.54203,37.4542503
ID_048862,-1.223484,36.9209487,0,Athi River,-1.4275556,36.9704444
ID_193057,-1.0972632,37.0042992,11,Meru,-1.2770781,36.8146693
ID_151704,-1.2551269,36.9617228,0,Athi River,-1.4275556,36.9704444
ID_056006,-4.0983832,39.651241,1,Eastlands,-1.3241389,36.867
ID_154738,-1.121695,37.0073333,11,Meru,-1.2770781,36.8146693
ID_091101,-1.2726496,37.0036846,0,Athi River,-1.4275556,36.9704444
ID_016508,-1.318753,36.8724505,0,Athi River,-1.4275556,36.9704444
ID_114156,-1.2065205,36.9197017,0,Athi River,-1.4275556,36.9704444
ID_117106,-0.2810968,36.1586468,5,Karatina,-0.4731389,37.1262222
ID_190647,-0.0890467,34.7808113,10,Majengo Mombasa,-4.0519167,39.6583611
ID_149164,-1.2905463,36.9091621,0,Athi River,-1.4275556,36.9704444
ID_032735,-1.5275523,37.2674348,16,Ruiru,-1.2286944,36.9891111
ID_070714,-1.1400087,37.0147027,11,Meru,-1.2770781,36.8146693
ID_047247,0.6803767,35.1551467,14,Ongata Rongai,-1.3989167,36.7250278
ID_136204,-3.2117183,40.1009438,9,Kisumu1,-0.0879444,34.7596667
ID_122835,-1.0387986,37.0378025,11,Meru,-1.2770781,36.8146693
ID_154899,-1.2508183,36.8706009,0,Athi River,-1.4275556,36.9704444
